pal_function,package,palette,length,type,novelty,creatorName,maintainerName,projectUrl,description,colors
paletteer_c,scico,hawaii,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#8C0172FF, #8D0770FF, #8E0D6DFF, #8E116BFF, #8F1568FF, #8F1866FF, #901C63FF, #901F61FF, #90225FFF, #91255CFF, #90275AFF, #912A58FF, #912C56FF, #922F53FF, #933251FF, #933450FF, #94374DFF, #94394CFF, #933C49FF, #953E48FF, #944146FF, #944444FF, #964642FF, #954940FF, #964B3FFF, #974E3DFF, #97503CFF, #97523AFF, #985537FF, #985736FF, #975A34FF, #995D33FF, #996031FF, #996330FF, #9A652EFF, #99682BFF, #996A2AFF, #9A6D28FF, #9B7027FF, #9A7325FF, #9B7723FF, #9B7922FF, #9B7D20FF, #9B7F1FFF, #9C831DFF, #9D861CFF, #9D891BFF, #9C8D1CFF, #9C901BFF, #9B941CFF, #9C971CFF, #9B9A1EFF, #9A9E1FFF, #99A222FF, #97A526FF, #96A829FF, #94AB2DFF, #93AE31FF, #91B135FF, #90B43AFF, #8DB73FFF, #8BBA44FF, #89BC49FF, #86BE4EFF, #84C053FF, #81C359FF, #7FC55FFF, #7DC664FF, #7AC969FF, #78CA6FFF, #75CC74FF, #73CD7AFF, #70D07FFF, #6ED286FF, #6CD38BFF, #69D591FF, #68D696FF, #65D89CFF, #64D9A1FF, #62DCA7FF, #60DEAEFF, #60DFB3FF, #5FE1B9FF, #5FE2BFFF, #60E4C4FF, #60E5C9FF, #63E7D0FF, #67E9D5FF, #6BEADAFF, #6FEBDEFF, #75ECE2FF, #7BEEE7FF, #81EEEAFF, #88EFEEFF, #8FEFF1FF, #97F1F4FF, #9DF0F7FF, #A5F0F8FF, #ACF1FBFF, #B2F2FDFF"
paletteer_c,scico,imola,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#1933B2FF, #1A34B1FF, #1B37B0FF, #1C38B0FF, #1D3AAFFF, #1F3BADFF, #203EACFF, #2140ABFF, #2141ABFF, #2243AAFF, #2244AAFF, #2346A9FF, #2547A7FF, #264AA6FF, #274CA5FF, #274DA5FF, #284FA4FF, #2850A4FF, #2952A3FF, #2B53A1FF, #2C55A0FF, #2D579FFF, #2D589FFF, #2E5B9EFF, #2E5C9EFF, #2F5E9CFF, #305F9CFF, #31619BFF, #336399FF, #336498FF, #356697FF, #366796FF, #386994FF, #396B93FF, #3A6C92FF, #3C6E90FF, #3C6E90FF, #3E708EFF, #3F718DFF, #41738BFF, #437589FF, #447689FF, #467887FF, #477986FF, #497B84FF, #4A7C84FF, #4C7F82FF, #4E8180FF, #508280FF, #52857FFF, #54867FFF, #56897EFF, #588A7CFF, #5B8D7CFF, #5D907BFF, #5F917AFF, #629479FF, #649679FF, #679978FF, #689B79FF, #6B9E77FF, #6EA176FF, #70A377FF, #73A676FF, #75A875FF, #78AB75FF, #7AAD73FF, #7DB073FF, #80B373FF, #82B571FF, #85B871FF, #87BA70FF, #8ABD6FFF, #8DC06FFF, #90C26FFF, #93C66EFF, #95C86DFF, #98CB6DFF, #9BCD6BFF, #9ED06BFF, #A2D46BFF, #A5D669FF, #A9D969FF, #ACDC68FF, #B0DF67FF, #B4E168FF, #BAE467FF, #BFE766FF, #C3E966FF, #C8EB67FF, #CEED65FF, #D3F066FF, #D8F166FF, #DDF366FF, #E4F666FF, #E9F766FF, #EEF966FF, #F4FA66FF, #F9FD66FF, #FFFF66FF"
paletteer_c,scico,lajolla,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#191900FF, #1B1900FF, #1E1A02FF, #1F1C03FF, #221C05FF, #231C06FF, #261D08FF, #291E09FF, #2B200AFF, #2E210CFF, #30210DFF, #33220FFF, #352310FF, #392412FF, #3C2614FF, #3F2615FF, #432817FF, #462818FF, #4A2A1AFF, #4D2B1CFF, #522C1EFF, #562E21FF, #5A2F22FF, #5E3125FF, #623227FF, #67342AFF, #6B352BFF, #71372EFF, #763931FF, #7A3A33FF, #7F3C36FF, #843D38FF, #893F3AFF, #8E3F3DFF, #95413EFF, #9A4340FF, #9F4341FF, #A44544FF, #AA4644FF, #AF4846FF, #B54947FF, #BA4A47FF, #BE4C48FF, #C34D4AFF, #C7504BFF, #CB514AFF, #CF544BFF, #D2584CFF, #D55A4CFF, #D75E4CFF, #D9604EFF, #DB644DFF, #DC674DFF, #DD6B4EFF, #DF6E4FFF, #DF714FFF, #E07550FF, #E17850FF, #E27B4FFF, #E37E4FFF, #E48150FF, #E48551FF, #E58751FF, #E68B50FF, #E68D50FF, #E79051FF, #E69352FF, #E89652FF, #E99A52FF, #E89C52FF, #E99F53FF, #EAA252FF, #EBA552FF, #ECA953FF, #EBAB53FF, #ECAF54FF, #EDB254FF, #EEB554FF, #EFB856FF, #F0BC56FF, #F1C058FF, #F0C359FF, #F1C75CFF, #F2CA5FFF, #F3CE63FF, #F5D268FF, #F5D66EFF, #F6DA74FF, #F8DE7AFF, #F9E282FF, #FAE589FF, #FBE891FF, #FAEB98FF, #FCEFA0FF, #FDF2A8FF, #FCF4AFFF, #FDF7B6FF, #FEF9BDFF, #FFFCC4FF, #FFFECBFF"
paletteer_c,scico,lapaz,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#190C64FF, #1A0F66FF, #1B1368FF, #1D166AFF, #1E196DFF, #1E1C6EFF, #1F1F71FF, #1F2373FF, #212574FF, #212877FF, #222A78FF, #232D7BFF, #22307CFF, #23337FFF, #253681FF, #243882FF, #253B84FF, #263D86FF, #264088FF, #284289FF, #28468BFF, #29498DFF, #294B8EFF, #2A4E90FF, #2C5091FF, #2D5393FF, #2D5594FF, #2E5895FF, #305B97FF, #305D98FF, #325F99FF, #32619AFF, #34649CFF, #35669DFF, #37699DFF, #396C9EFF, #3A6E9EFF, #3C709FFF, #3D72A1FF, #4075A1FF, #4278A2FF, #4479A1FF, #477CA2FF, #497EA2FF, #4C80A3FF, #4E82A3FF, #5185A4FF, #5487A4FF, #5688A4FF, #5A8BA3FF, #5C8CA3FF, #608EA2FF, #628FA2FF, #6691A1FF, #6A94A0FF, #6D95A0FF, #70979FFF, #73979FFF, #77999FFF, #7A9A9DFF, #7E9B9CFF, #829D9BFF, #859D9BFF, #899F99FF, #8C9F99FF, #90A198FF, #93A198FF, #97A396FF, #9BA495FF, #9EA596FF, #A2A695FF, #A6A795FF, #AAA995FF, #AEAA94FF, #B2AB96FF, #B7AD96FF, #BBAF97FF, #BFB199FF, #C4B39AFF, #C8B69CFF, #CEB99FFF, #D2BBA2FF, #D7BEA6FF, #DBC1A9FF, #DFC5ADFF, #E3C8B1FF, #E7CBB5FF, #EBCFBBFF, #EED2BFFF, #F1D5C4FF, #F3D8C8FF, #F5DBCDFF, #F6DED2FF, #F8E1D7FF, #FAE5DCFF, #FAE7E0FF, #FBEAE5FF, #FDECE9FF, #FEEFEDFF, #FEF2F2FF"
paletteer_c,scico,lisbon,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#E5E5FFFF, #DEE0FAFF, #D7DBF6FF, #D0D6F2FF, #CAD1EEFF, #C3CCEAFF, #BCC7E5FF, #B4C1E1FF, #AEBCDEFF, #A7B8D9FF, #A0B3D6FF, #99AED2FF, #93A9CEFF, #8CA3CAFF, #859FC5FF, #7E9AC1FF, #7895BDFF, #7290B9FF, #6B8CB5FF, #6587B1FF, #5F81ACFF, #587CA8FF, #5177A4FF, #4B729FFF, #456E9BFF, #406996FF, #3A6491FF, #345E8AFF, #2F5985FF, #2B557FFF, #27507AFF, #244C74FF, #20476EFF, #1E4367FF, #1B3F62FF, #183B5CFF, #173756FF, #153350FF, #15304BFF, #132C45FF, #12283FFF, #11253AFF, #102234FF, #102030FF, #101D2BFF, #101B27FF, #121923FF, #13191FFF, #13171CFF, #151819FF, #171819FF, #191A18FF, #1B1B16FF, #1F1E18FF, #232118FF, #262419FF, #2A281BFF, #2E2B1CFF, #322F1FFF, #363320FF, #3B3723FF, #3F3C26FF, #443F28FF, #48442BFF, #4C482DFF, #514C31FF, #575133FF, #5B5636FF, #605A39FF, #655F3CFF, #69633FFF, #6E6842FF, #736C45FF, #797249FF, #7E774BFF, #837B4FFF, #888052FF, #8D8556FF, #938A5AFF, #988F5FFF, #9E9663FF, #A39B68FF, #A8A06CFF, #AEA671FF, #B3AB77FF, #B8B07CFF, #BEB782FF, #C3BC89FF, #C8C28FFF, #CDC795FF, #D2CC9CFF, #D7D2A2FF, #DBD7A8FF, #E1DCB0FF, #E6E3B6FF, #EBE8BDFF, #F0EEC3FF, #F4F3CAFF, #F9F9D1FF, #FFFFD8FF"
paletteer_c,scico,nuuk,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#05598CFF, #0A598BFF, #0E5A8AFF, #125B89FF, #155B88FF, #185D88FF, #1B5E87FF, #1F5F86FF, #215F85FF, #246085FF, #266083FF, #296283FF, #2B6283FF, #2E6483FF, #326682FF, #346682FF, #376881FF, #3A6981FF, #3D6B81FF, #3F6C81FF, #436E82FF, #467083FF, #497183FF, #4D7384FF, #507483FF, #537784FF, #567886FF, #5A7A87FF, #5E7D88FF, #617E88FF, #64818AFF, #67828AFF, #6B848CFF, #6E868CFF, #72888DFF, #768B8EFF, #788C8FFF, #7C8E90FF, #7F9092FF, #829293FF, #869494FF, #899694FF, #8C9895FF, #8F9995FF, #929C96FF, #949D96FF, #979F97FF, #9AA198FF, #9CA298FF, #9FA498FF, #A1A598FF, #A3A797FF, #A5A897FF, #A7AA97FF, #A9AC96FF, #AAAC95FF, #ADAE94FF, #ADAF95FF, #AFB194FF, #B0B193FF, #B2B292FF, #B4B491FF, #B4B491FF, #B6B690FF, #B6B68FFF, #B8B88EFF, #B9B88CFF, #BABA8CFF, #BCBB8BFF, #BDBC89FF, #BEBD88FF, #BEBE87FF, #BFC086FF, #C1C085FF, #C2C185FF, #C4C385FF, #C4C483FF, #C6C684FF, #C7C782FF, #C9C983FF, #CCCB82FF, #CDCD82FF, #D0CF83FF, #D1D184FF, #D4D486FF, #D6D686FF, #DAD988FF, #DDDD8BFF, #DFDF8DFF, #E3E290FF, #E5E592FF, #E8E895FF, #EBEA98FF, #EEEE9CFF, #F1F1A0FF, #F3F3A3FF, #F6F6A7FF, #F8F8AAFF, #FBFBAEFF, #FEFEB2FF"
paletteer_c,scico,oleron,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#192659FF, #1D2A5DFF, #212E61FF, #253164FF, #293568FF, #2D396CFF, #313E70FF, #354275FF, #394679FF, #3D4A7DFF, #414E81FF, #455285FF, #495689FF, #4E5A8DFF, #535F92FF, #576396FF, #5B689BFF, #5F6C9FFF, #6470A3FF, #6874A8FF, #6C79ADFF, #727EB1FF, #7683B6FF, #7A87BAFF, #7F8CBFFF, #8390C3FF, #8895C8FF, #8D9ACDFF, #929FD2FF, #97A3D6FF, #9BA8DBFF, #A0ACDFFF, #A4B1E3FF, #AAB7E7FF, #AEBBEBFF, #B2BFEEFF, #B6C3F0FF, #BAC7F3FF, #BECAF3FF, #C2CEF5FF, #C6D2F7FF, #C9D5F8FF, #CCD9F9FF, #CFDCF9FF, #D3E0FAFF, #D6E3FAFF, #DAE6FBFF, #DEEAFCFF, #E0EDFDFF, #EDF9FFFF, #114500FF, #234F00FF, #295000FF, #305200FF, #355400FF, #3B5500FF, #405700FF, #455800FF, #4B5B00FF, #505C02FF, #555F03FF, #5C6106FF, #626309FF, #67670EFF, #6D6913FF, #736D18FF, #79711FFF, #7F7424FF, #85782AFF, #8B7B30FF, #907F35FF, #96823BFF, #9B8641FF, #A18A47FF, #A78E4DFF, #AC9253FF, #B29658FF, #B79A5EFF, #BD9E64FF, #C3A36BFF, #CAA871FF, #CFAC76FF, #D5B17CFF, #DBB583FF, #E0BA89FF, #E4BF8FFF, #E9C496FF, #EDC99DFF, #F0CDA3FF, #F2D2A9FF, #F4D6AFFF, #F6DAB5FF, #F7DEBBFF, #F8E2C1FF, #F9E7C7FF, #F9EBCDFF, #FAEFD3FF, #FBF3D9FF, #FCF8DFFF, #FDFDE5FF"
paletteer_c,scico,oslo,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#000000FF, #020406FF, #04070BFF, #04090FFF, #060C13FF, #070E16FF, #091119FF, #0A131DFF, #0B151FFF, #0C1723FF, #0C1826FF, #0D1B29FF, #0D1C2CFF, #0E1E2FFF, #0F2133FF, #0E2236FF, #0F253AFF, #0F263DFF, #102941FF, #112A44FF, #122D48FF, #12304CFF, #123150FF, #133454FF, #143657FF, #15395BFF, #163A5FFF, #173D63FF, #194067FF, #19426BFF, #1B456FFF, #1B4772FF, #1D4976FF, #1F4C7AFF, #204E7FFF, #225183FF, #235387FF, #26568BFF, #27588FFF, #2A5B93FF, #2D5E98FF, #2F609BFF, #3263A0FF, #3565A3FF, #3869A8FF, #3C6BABFF, #406EAFFF, #4472B3FF, #4875B7FF, #4C78BAFF, #507BBCFF, #547EBFFF, #5881C1FF, #5C84C3FF, #6187C5FF, #6489C6FF, #688CC7FF, #6B8EC8FF, #6F90C9FF, #7292C9FF, #7694C9FF, #7997CAFF, #7C98CAFF, #7F9BCAFF, #829CCAFF, #859EC9FF, #889FCAFF, #8BA2C8FF, #8EA4C9FF, #91A5C9FF, #94A8C9FF, #97A9C9FF, #9AACC8FF, #9EAEC9FF, #A1AFC9FF, #A4B2CAFF, #A7B3CAFF, #AAB6C9FF, #ADB8CBFF, #B1BBCBFF, #B5BDCCFF, #B8C0CCFF, #BCC3CEFF, #BFC5CFFF, #C3C8D1FF, #C6CBD2FF, #CACFD5FF, #CFD2D8FF, #D3D5DAFF, #D7D9DDFF, #DADCDFFF, #DEE0E2FF, #E2E3E5FF, #E7E8E9FF, #EBECEDFF, #EEEFF0FF, #F3F3F4FF, #F6F6F7FF, #FAFAFBFF, #FFFFFFFF"
paletteer_c,scico,roma,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#7E1700FF, #801E02FF, #832504FF, #852B05FF, #883008FF, #8B3509FF, #8E3A0BFF, #90400EFF, #92450FFF, #954912FF, #974D13FF, #995215FF, #9B5616FF, #9E5B18FF, #A05F1BFF, #A1631CFF, #A4671EFF, #A56B1FFF, #A86F22FF, #A97223FF, #AC7726FF, #AE7C28FF, #AF7F2AFF, #B2842DFF, #B4882FFF, #B68C32FF, #B89134FF, #BA9538FF, #BD9B3CFF, #BFA040FF, #C1A545FF, #C3A949FF, #C6AE4FFF, #C7B354FF, #CAB95BFF, #CCBE62FF, #CDC369FF, #CFC86FFF, #D0CC77FF, #D2D27FFF, #D2D687FF, #D1D98EFF, #D2DD96FF, #D0E09DFF, #CFE3A3FF, #CEE4AAFF, #CBE6B1FF, #C8E9B6FF, #C6E9BBFF, #C2EAC0FF, #BEEAC4FF, #BAEAC8FF, #B5EACBFF, #AFE8CEFF, #AAE6D1FF, #A4E5D2FF, #9EE3D4FF, #98E1D5FF, #91DED6FF, #8BDCD6FF, #84D8D7FF, #7DD4D7FF, #76D1D7FF, #70CDD6FF, #69C9D5FF, #63C5D4FF, #5DC0D2FF, #57BCD2FF, #52B7D0FF, #4DB3CFFF, #48AFCDFF, #44ABCCFF, #40A6CAFF, #3CA1C8FF, #399DC7FF, #3699C4FF, #3495C3FF, #3191C1FF, #308DC0FF, #2D88BEFF, #2B84BCFF, #2A81BBFF, #287DB8FF, #2779B7FF, #2575B5FF, #2471B4FF, #236DB2FF, #2168AFFF, #2064AEFF, #1E5FACFF, #1D5BABFF, #1B57A8FF, #1A53A7FF, #184DA4FF, #1549A2FF, #1344A0FF, #103F9EFF, #0C3B9CFF, #08369AFF, #023198FF"
paletteer_c,scico,romaO,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#723957FF, #743853FF, #77374FFF, #78374CFF, #7A3848FF, #7B3846FF, #7D3842FF, #803A3FFF, #813B3DFF, #843D3AFF, #853E38FF, #874036FF, #894234FF, #8C4532FF, #8E4830FF, #904B2FFF, #934E2DFF, #94512CFF, #97552BFF, #99592BFF, #9C5E2AFF, #9F622BFF, #A2662CFF, #A56B2DFF, #A7702DFF, #AA752FFF, #AD7A30FF, #B08033FF, #B48636FF, #B68B39FF, #B9913DFF, #BC9741FF, #BF9D46FF, #C3A34BFF, #C5A951FF, #C9AF57FF, #CBB45DFF, #CEBA63FF, #CFBF6AFF, #D2C471FF, #D4C978FF, #D4CD7FFF, #D5D186FF, #D5D48DFF, #D5D893FF, #D5DA99FF, #D3DDA0FF, #D1DFA5FF, #CFE0AAFF, #CCE1AFFF, #CAE1B4FF, #C6E1B8FF, #C2E1BBFF, #BDE0BFFF, #B8DEC3FF, #B4DDC5FF, #AEDBC8FF, #A9DAC9FF, #A3D7CBFF, #9DD5CCFF, #97D1CEFF, #91CECEFF, #8BCBCEFF, #85C7CFFF, #7FC3CFFF, #79BFCEFF, #73BACCFF, #6EB6CCFF, #69B1CAFF, #65ADCAFF, #61A8C8FF, #5DA4C7FF, #599FC4FF, #569AC2FF, #5495C0FF, #5190BDFF, #508BBBFF, #4E87B8FF, #4F82B6FF, #4E7DB2FF, #4F77AEFF, #4E73ABFF, #506EA7FF, #5169A3FF, #53659EFF, #54609AFF, #565B94FF, #595790FF, #5B538BFF, #5D4F86FF, #5F4C81FF, #62487CFF, #634677FF, #664372FF, #68406DFF, #6A3F69FF, #6C3C64FF, #6E3B60FF, #70395CFF, #723959FF"
paletteer_c,scico,tofino,NA,diverging,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#DED8FFFF, #D7D3FBFF, #CFCEF8FF, #C8CAF6FF, #C1C5F2FF, #BBC0F0FF, #B4BBECFF, #ADB6E9FF, #A6B1E6FF, #9FACE3FF, #98A8E1FF, #91A3DDFF, #8B9FDBFF, #849AD7FF, #7D94D3FF, #778FD0FF, #708ACCFF, #6985C8FF, #6280C4FF, #5C7BBFFF, #5575B8FF, #5070B3FF, #4A6BACFF, #4666A6FF, #4262A0FF, #3D5D99FF, #3A5993FF, #37548BFF, #334F85FF, #314C7EFF, #2E4878FF, #2C4471FF, #29406BFF, #263B65FF, #24385EFF, #213458FF, #203151FF, #1D2D4CFF, #1C2A46FF, #192740FF, #17233AFF, #162034FF, #141D2FFF, #131B2AFF, #111825FF, #111721FF, #0F151DFF, #0D1419FF, #0C1517FF, #0D1414FF, #0D1513FF, #0C1712FF, #0D1911FF, #0F1B11FF, #111F12FF, #112113FF, #132515FF, #132815FF, #152C18FF, #162F19FF, #18341BFF, #1A381DFF, #1C3C1FFF, #1E4021FF, #1F4423FF, #224825FF, #244C27FF, #26522AFF, #28562CFF, #2A5A2EFF, #2C5F31FF, #2E6333FF, #316836FF, #346D39FF, #36723BFF, #39773EFF, #3C7C40FF, #3F8144FF, #438646FF, #488B4AFF, #4E914EFF, #539652FF, #5A9C56FF, #61A159FF, #68A65EFF, #6FAA62FF, #77B066FF, #7FB46BFF, #87B86FFF, #8EBD73FF, #96C177FF, #9EC57BFF, #A5C97EFF, #ADCD83FF, #B5D187FF, #BCD58BFF, #C3D98FFF, #CBDD93FF, #D3E197FF, #DAE59AFF"
paletteer_c,scico,tokyo,NA,sequential,NA,"Thomas Lin Pedersen [aut, cre]
    (<https://orcid.org/0000-0002-5147-4711>),
  Fabio Crameri [aut]",Thomas Lin Pedersen <thomasp85@gmail.com>,https://github.com/thomasp85/scico,"Colour choice in information visualisation is important in order to
    avoid being mislead by inherent bias in the used colour palette. The 'scico'
    package provides access to the perceptually uniform and colour-blindness 
    friendly palettes developed by Fabio Crameri and released under the 
    ""Scientific Colour-Maps"" moniker. The package contains 24 different palettes 
    and includes both diverging and sequential types.","#1B0D33FF, #200F34FF, #241036FF, #281137FF, #2D1339FF, #31143AFF, #35163CFF, #3A183EFF, #3E193FFF, #431C41FF, #471D42FF, #4B2044FF, #4E2244FF, #522646FF, #562948FF, #592B49FF, #5C2F4AFF, #5E314BFF, #61344CFF, #63374CFF, #653A4CFF, #673D4DFF, #683F4DFF, #6A424EFF, #6A444FFF, #6C4750FF, #6B4950FF, #6D4B50FF, #6E4E4FFF, #6E4F51FF, #6F5250FF, #6F5351FF, #6E5551FF, #705751FF, #6F5851FF, #6F5A52FF, #6F5B52FF, #705D52FF, #705D52FF, #715F52FF, #716152FF, #716252FF, #726451FF, #726451FF, #716652FF, #716752FF, #726952FF, #726B52FF, #736C52FF, #746E52FF, #747053FF, #737254FF, #737353FF, #747653FF, #757853FF, #757A53FF, #767C54FF, #757E54FF, #768155FF, #768355FF, #778656FF, #788956FF, #788C56FF, #798F57FF, #799157FF, #7A9557FF, #7B9859FF, #7C9B5AFF, #7D9F5BFF, #7EA25BFF, #80A65DFF, #80A95EFF, #82AD60FF, #84B263FF, #86B565FF, #88B968FF, #8ABD6AFF, #8DC16EFF, #90C572FF, #94CA77FF, #98CF7BFF, #9BD380FF, #A0D785FF, #A4DB8BFF, #A9DF91FF, #AEE297FF, #B5E69DFF, #BAEAA4FF, #C0ECAAFF, #C5EFB0FF, #CAF1B6FF, #CFF4BBFF, #D4F5C0FF, #D9F6C6FF, #DDF8CAFF, #E1F8CEFF, #E5F9D2FF, #E8FBD6FF, #EBFBD9FF, #EEFCDDFF"
